#class tools::wcsv::ntuple
#title Aggregated per-config readout
#separator 44
#vector_separator 59
#column double e0_keV
#column double e1_keV
#column double e2_keV
#column double e3_keV
#column double e4_keV
#column double e5_keV
#column double angle_deg
#column double dist_cm
#column int nEvents
92987.6,38960.5,13581,1.01147e+06,154559,0,40.0506,209.268,5000
15520.5,41904.7,7917.74,173088,1.67037e+06,0,10.5281,205.791,5000
118229,45640.8,15261.9,1.75479e+06,6733.57,0,54.5568,275.986,5000
11216.9,1.73961e+06,28730.8,179713,10208.7,0,291.766,178.895,5000
22597.6,748879,259808,297502,8492.79,0,332.016,380.607,5000
98669.7,40044.8,17551.6,1.32485e+06,14956.5,0,46.6197,490.967,5000
17385.3,30429.3,4542.64,172637,1.77019e+06,0,18.35,219.309,5000
1.69066e+06,71434.9,18023.3,124815,5351.26,0,225.706,145.934,5000
19806.4,53027.3,1.74732e+06,98953.1,3502.14,0,152.805,167.335,5000
8299.15,244143,48725.5,946188,2171.23,0,110.975,117.211,5000
11225.7,1.71111e+06,21945.6,162623,11422.3,0,291.492,477.045,5000
1.68934e+06,35970.5,33975.2,132462,26910.3,0,207.727,161.562,5000
45131.8,41456.8,1.46514e+06,167260,5722.1,0,172.309,329.316,5000
30276.9,23886.9,8511.46,463413,1.23078e+06,0,36.0265,73.3009,5000
1.54487e+06,35392.6,62266.6,143703,21036.7,0,201.77,292.922,5000
15126.8,151259,894689,434529,5675.9,0,125.313,337.473,5000
44330,26937.2,7403.04,517114,1.13161e+06,0,36.811,62.4442,5000
1.51932e+06,33626,62519.2,167571,29574.6,0,200.875,228.785,5000
10731,84705.1,1.51549e+06,170649,4880.19,0,136.388,486.194,5000
21820.4,1.68156e+06,21982.8,183261,4452.48,0,278.355,432.169,5000
1.33815e+06,102788,18105.7,231872,3473.6,0,236.906,378.265,5000
11959.2,1.78549e+06,23888.5,194724,7134.33,0,287.485,56.5648,5000
1.41533e+06,34946.5,69475.3,206855,45409.5,0,198.017,126.765,5000
10321.4,155907,854811,447427,4146.01,0,125.186,450.861,5000
19731.1,232000,29503.9,1.61804e+06,3899.93,0,89.6451,372.54,5000
20461.3,95266,89092,349349,936031,0,359.355,229.177,5000
15711.4,62023.3,1.70103e+06,111661,3721.52,0,145.356,270.332,5000
120777,42696.9,14888.4,1.35998e+06,20429,0,45.4239,226.912,5000
